Contract,customerID,Dependents,DeviceProtection,gender,MonthlyCharges,InternetService,OnlineSecurity,PaperlessBilling,MultipleLines,Partner,OnlineBackup,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,tenure,TotalCharges
Month-to-month,6467-CHFZW,Yes,No,Male,99.35,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,47,4749.15
Month-to-month,6474-FVJLC,No,No,Male,86,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,No,No,2,165.45
Month-to-month,6496-SLWHQ,No,Yes,Male,105,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,1,Yes,Yes,No,3,294.45
Month-to-month,6502-HCJTI,No,No,Male,94.7,Fiber optic,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,1,Yes,No,No,7,673.1
Month-to-month,6502-MJQAE,No,No,Male,69.6,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,69.6
Month-to-month,6513-EECDB,No,No,Male,73.55,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,No,No,No,1,73.55
Month-to-month,6518-LGAOV,No,Yes,Female,105,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,38,4026.4
Month-to-month,6521-YYTYI,Yes,No,Male,93.3,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,No,1,93.3
Month-to-month,6543-CPZMK,Yes,No,Male,29.95,DSL,No,Yes,No phone service,Yes,Yes,Electronic check,No,0,No,No,No,9,248.95
Month-to-month,6543-XRMYR,No,No,Female,99.7,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,1,Yes,Yes,No,30,2967.35
Month-to-month,6567-HOOPW,No,No,Female,79.2,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,No,Yes,No,1,79.2
Month-to-month,6581-NQCBA,No,No,Female,49.95,DSL,No,Yes,No phone service,Yes,No,Electronic check,No,0,Yes,Yes,Yes,16,810.2
Month-to-month,6583-QGCSI,No,No,Female,88.05,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,No,Yes,No,50,4367.35
Month-to-month,6595-COKXZ,No,No,Female,44.45,DSL,No,Yes,No,No,No,Mailed check,Yes,0,No,No,No,1,44.45
Month-to-month,6595-YGXIT,No,No,Male,88.95,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,1,No,Yes,No,25,2291.2
Month-to-month,6599-CEBNN,No,No,Female,73.95,Fiber optic,No,Yes,No,No,Yes,Credit card (automatic),Yes,0,No,No,No,34,2524.45
Month-to-month,6599-RCLCJ,No,Yes,Male,109.55,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,47,5124.55
Month-to-month,6608-QQLVK,No,Yes,Male,50.5,DSL,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,50.5
Month-to-month,6615-NGGZJ,No,No,Male,100.55,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,No,14,1415.55
Month-to-month,6615-ZGEDR,No,No internet service,Male,19.7,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,19.7
Month-to-month,6618-RYATB,No,Yes,Female,79.55,Fiber optic,No,Yes,Yes,No,No,Mailed check,Yes,0,No,No,No,1,79.55
Month-to-month,6629-CZTTH,No,No,Male,55.7,DSL,No,Yes,No,No,No,Mailed check,Yes,0,Yes,No,No,1,55.7
Month-to-month,6633-MPWBS,No,No,Male,49.2,DSL,No,Yes,No,No,No,Electronic check,Yes,0,No,No,Yes,5,216.9
Month-to-month,6641-XRPSU,No,No,Female,70,Fiber optic,No,Yes,No,No,No,Credit card (automatic),Yes,0,No,No,No,34,2416.1
Month-to-month,6646-VRFOL,No,Yes,Male,103.85,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,53,5485.5
Month-to-month,6651-AZVTJ,Yes,Yes,Male,99.8,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,No,49,4872.45
Month-to-month,6653-CBBOM,No,No,Female,70.3,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,70.3
Month-to-month,6661-HBGWL,No,Yes,Female,104.75,Fiber optic,No,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,1,Yes,Yes,No,42,4323.45
Month-to-month,6680-WKXRZ,No,No,Female,74.4,Fiber optic,No,No,Yes,No,No,Bank transfer (automatic),Yes,0,No,No,No,3,215.8
Month-to-month,6682-QJDGB,Yes,No,Male,55.25,DSL,Yes,Yes,No,No,Yes,Mailed check,Yes,0,No,No,No,40,2139.2
Month-to-month,6683-VLCTZ,No,Yes,Male,98.55,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,20,1842.8
Month-to-month,6686-YPGHK,No,No,Male,85.5,Fiber optic,Yes,No,No,No,No,Mailed check,Yes,1,Yes,No,No,47,4042.3
Month-to-month,6688-UZPWD,No,No,Female,102,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,11,1145.35
Month-to-month,6689-KXGBO,No,No,Female,50.55,DSL,No,No,No,No,Yes,Electronic check,Yes,0,No,No,No,1,50.55
Month-to-month,6689-TCZHQ,No,No,Female,78.95,Fiber optic,No,No,No,No,No,Electronic check,Yes,1,Yes,No,No,5,378.4
Month-to-month,6692-UDPJC,Yes,No,Female,91.65,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,Yes,Yes,14,1301
Month-to-month,6702-OHFWR,No,Yes,Male,43.3,DSL,No,Yes,No phone service,No,Yes,Electronic check,No,1,Yes,No,No,1,43.3
Month-to-month,6711-FLDFB,No,No,Female,74.9,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,No,No,7,541.15
Month-to-month,6711-VTNRE,No,Yes,Female,87.55,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,No,Yes,36,3078.1
Month-to-month,6712-OAWRH,No,No,Female,91.25,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,Yes,Yes,No,26,2351.8
Month-to-month,6715-OFDBP,No,Yes,Male,70.05,DSL,No,Yes,No,No,No,Electronic check,Yes,0,Yes,Yes,No,5,346.4
Month-to-month,6769-DYBQN,No,No,Male,85,Fiber optic,Yes,No,No,No,No,Electronic check,Yes,1,Yes,No,No,46,3969.4
Month-to-month,6770-XUAGN,Yes,No internet service,Female,21,No,No internet service,Yes,No,Yes,No internet service,Electronic check,Yes,0,No internet service,No internet service,No internet service,1,21
Month-to-month,6771-XWBDM,No,Yes,Female,104.5,Fiber optic,No,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,0,Yes,Yes,No,57,5921.35
Month-to-month,6772-KSATR,No,No,Male,81.7,Fiber optic,Yes,Yes,Yes,No,No,Electronic check,Yes,0,No,No,No,1,81.7
Month-to-month,6776-TLWOI,No,No internet service,Male,19.85,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,3,64.55
Month-to-month,6818-WOBHJ,No,No,Female,89.6,Fiber optic,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,1,Yes,No,No,68,6127.6
Month-to-month,6821-BUXUX,No,No,Female,96.65,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,Yes,0,No,Yes,No,13,1244.5
Month-to-month,6825-UYPFK,No,No,Female,75.6,Fiber optic,No,No,Yes,No,No,Bank transfer (automatic),Yes,0,No,No,No,23,1758.6
Month-to-month,6834-NXDCA,No,No,Female,23.9,DSL,No,Yes,No phone service,No,No,Electronic check,No,0,No,No,No,13,300.8
Month-to-month,6839-ITVZJ,Yes,No,Female,60.05,DSL,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,No,No,Yes,26,1616.15
Month-to-month,6845-RGTYS,No,Yes,Female,98.75,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,0,No,Yes,No,47,4533.7
Month-to-month,6849-WLEYG,Yes,No internet service,Male,19.75,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,19.75
Month-to-month,6857-VWJDT,No,No,Female,95.65,Fiber optic,No,No,Yes,No,No,Mailed check,Yes,0,Yes,Yes,No,1,95.65
Month-to-month,6861-OKBCE,Yes,No internet service,Female,20.1,No,No internet service,No,No,No,No internet service,Credit card (automatic),Yes,0,No internet service,No internet service,No internet service,11,221.35
Month-to-month,6861-XWTWQ,No,Yes,Male,99.25,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,Yes,Yes,No,7,665.45
Month-to-month,6876-ADESB,Yes,Yes,Male,48.95,DSL,No,No,No,No,No,Electronic check,Yes,0,No,No,No,1,48.95
Month-to-month,6877-LGWXO,No,No,Male,78.55,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,1,Yes,No,No,18,1422.65
Month-to-month,6877-TJMBR,No,No,Male,84.8,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,1,84.8
Month-to-month,6892-EZDTG,No,No,Female,91.65,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,No,Yes,No,4,365.4
Month-to-month,6892-XPFPU,No,Yes,Male,104.25,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,24,2433.9
Month-to-month,6894-LFHLY,No,No,Male,75.75,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,No,No,No,1,75.75
Month-to-month,6899-PPEEA,No,No,Female,96.55,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,37,3580.3
Month-to-month,6900-PXRMS,Yes,Yes,Male,105.75,Fiber optic,No,No,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,26,2710.25
Month-to-month,6905-NIQIN,No,No,Male,50.65,DSL,No,No,No,No,Yes,Mailed check,Yes,0,No,No,No,1,50.65
Month-to-month,6906-ANDWJ,Yes,No,Male,74.9,Fiber optic,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,0,No,No,No,15,1107.25
Month-to-month,6907-NZZIJ,No,No,Female,99.15,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,No,36,3615.6
Month-to-month,6910-HADCM,No,Yes,Female,76.35,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,No,No,No,1,76.35
Month-to-month,6923-EFPNL,No,No,Male,51.75,DSL,No,No,Yes,No,No,Credit card (automatic),Yes,0,No,No,No,4,201.1
Month-to-month,6927-WTFIV,No,No,Male,71.3,Fiber optic,No,No,No,No,No,Credit card (automatic),Yes,1,No,No,No,20,1389.2
Month-to-month,6941-PMGEP,No,No,Female,80,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,No,No,5,412.5
Month-to-month,6956-SMUCM,No,Yes,Female,99,Fiber optic,Yes,Yes,No,No,No,Credit card (automatic),Yes,0,Yes,Yes,No,3,287.4
Month-to-month,6959-UWKHF,No,No,Male,42.9,DSL,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,42.9
Month-to-month,6960-HVYXR,No,No,Female,76,Fiber optic,No,No,Yes,No,No,Electronic check,Yes,0,No,No,No,1,76
Month-to-month,6961-VCPMC,No,No,Male,80.4,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,1,Yes,No,No,46,3605.2
Month-to-month,6979-ZNSFF,No,No,Female,87.05,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,Yes,No,8,762.1
Month-to-month,6982-SSHFK,No,No,Male,44.4,DSL,No,No,No,No,No,Mailed check,Yes,0,No,No,No,1,44.4
Month-to-month,6982-UQZLY,No,No internet service,Female,20.85,No,No internet service,Yes,No,Yes,No internet service,Mailed check,Yes,1,No internet service,No internet service,No internet service,1,20.85
Month-to-month,6986-IJDHX,Yes,No,Male,86.3,Fiber optic,No,Yes,No,Yes,Yes,Mailed check,Yes,0,No,Yes,No,39,3266
Month-to-month,6987-XQSJT,No,No,Female,79.5,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,1,No,No,No,54,4370.25
Month-to-month,6993-OHLXR,No,No,Female,68.95,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,No,No,No,2,119.75
Month-to-month,6996-KNSML,No,Yes,Female,74.9,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,74.9
Month-to-month,7000-WCEVQ,No,No,Female,61.6,DSL,No,Yes,Yes,No,No,Mailed check,Yes,1,Yes,No,No,20,1174.35
Month-to-month,7005-CCBKV,No,No,Male,84.4,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,0,Yes,No,No,6,556.35
Month-to-month,7016-BPGEU,No,No,Female,25.1,DSL,No,Yes,No phone service,No,No,Credit card (automatic),No,0,No,No,No,29,712.85
Month-to-month,7024-OHCCK,No,No,Female,93.85,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,2,170.85
Month-to-month,7028-DVOIQ,No,Yes,Male,99.05,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,35,3395.8
Month-to-month,7029-RPUAV,No,Yes,Male,100.45,Fiber optic,No,Yes,Yes,Yes,No,Credit card (automatic),Yes,1,Yes,Yes,No,17,1622.45
Month-to-month,7054-LGEQW,No,No,Female,45.95,DSL,No,No,No,No,No,Mailed check,Yes,0,No,No,No,1,45.95
Month-to-month,7056-IMHCC,No,No,Male,101.9,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,53,5549.4
Month-to-month,7065-YUNRY,No,No,Female,45.3,DSL,No,Yes,No,No,No,Mailed check,Yes,0,No,No,No,1,45.3
Month-to-month,7074-IEVOJ,No,No,Female,79.4,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,1,No,No,No,3,205.05
Month-to-month,7079-QRCBC,No,Yes,Female,98.75,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,No,24,2407.3
Month-to-month,7083-YNSKY,No,No internet service,Female,25.4,No,No internet service,Yes,Yes,No,No internet service,Credit card (automatic),Yes,0,No internet service,No internet service,No internet service,15,399.6
Month-to-month,7089-IVVAZ,No,No,Female,103.35,Fiber optic,Yes,Yes,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,8,847.3
Month-to-month,7112-OPOTK,No,No,Male,68.25,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,No,No,No,33,2171.15
Month-to-month,7120-RFMVS,No,No,Male,84.5,Fiber optic,No,No,Yes,No,No,Electronic check,Yes,0,No,Yes,No,1,84.5
Month-to-month,7130-VTEWQ,No,No,Female,75.75,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,No,No,No,8,606.25
Month-to-month,7133-VBDCG,No,No,Female,79.85,Fiber optic,Yes,Yes,No,No,Yes,Bank transfer (automatic),Yes,0,No,No,No,25,2015.35
Month-to-month,7137-RYLPP,No,No,Male,85.7,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,No,Yes,No,37,3171.15
Month-to-month,7142-HVGBG,No,Yes,Male,103,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,43,4414.3
Month-to-month,7153-OANIO,No,No,Male,69.95,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,No,No,No,1,69.95
Month-to-month,7156-MHUGY,No,No,Male,90.5,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,Yes,Yes,No,13,1201.15
Month-to-month,7180-PISOG,Yes,No,Male,74.5,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,No,No,1,74.5
Month-to-month,7181-BQYBV,Yes,Yes,Female,102.45,Fiber optic,Yes,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,No,1,102.45
Month-to-month,7198-GLXTC,No,No,Male,79,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,No,Yes,No,2,143.65
Month-to-month,7206-GZCDC,No,No,Female,69.25,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,No,No,No,1,69.25
Month-to-month,7207-RMRDB,Yes,Yes,Female,105.5,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,65,6985.65
Month-to-month,7209-JCUDS,No,Yes,Male,94.9,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,Yes,No,10,1048.85
Month-to-month,7216-EWTRS,No,Yes,Female,100.8,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,Yes,Yes,No,1,100.8
Month-to-month,7218-HKQFK,No,No,Male,94.2,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,2,167.5
Month-to-month,7228-OMTPN,No,No,Male,88.45,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,Yes,No,4,370.65
Month-to-month,7234-FECYN,No,Yes,Female,101.35,Fiber optic,No,No,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,8,780.5
Month-to-month,7235-NXZCP,No,No,Male,74.85,Fiber optic,No,Yes,Yes,No,No,Mailed check,Yes,1,No,No,No,2,156.4
Month-to-month,7239-HZZCX,No,No internet service,Male,19.75,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,19.75
Month-to-month,7240-ETPTR,No,Yes,Female,48.75,DSL,No,Yes,No phone service,Yes,No,Electronic check,No,0,Yes,Yes,No,9,442.2
Month-to-month,7240-FQLHE,No,No,Female,99.75,Fiber optic,No,No,Yes,Yes,No,Bank transfer (automatic),Yes,1,Yes,Yes,Yes,18,1836.25
Month-to-month,7242-QZLXF,Yes,No,Male,25.3,DSL,No,Yes,No phone service,No,No,Electronic check,No,0,No,No,No,1,25.3
Month-to-month,7248-VZQLC,No,Yes,Female,85.2,Fiber optic,No,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,1,No,No,No,47,3969.35
Month-to-month,7249-WBIYX,No,No,Male,85.6,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,Yes,No,10,813.85
Month-to-month,7250-EQKIY,Yes,Yes,Female,50.45,DSL,No,No,No,Yes,No,Mailed check,Yes,0,No,No,No,1,50.45
Month-to-month,7254-IQWOZ,No,No,Male,69.65,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,69.65
Month-to-month,7270-BDIOA,No,No,Female,90,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,22,1993.8
Month-to-month,7273-TEFQD,No,Yes,Male,41.15,DSL,No,Yes,No phone service,No,No,Electronic check,No,1,Yes,No,No,3,132.2
Month-to-month,7274-RTAPZ,No,No,Male,90.55,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,Yes,No,1,90.55
Month-to-month,7279-BUYWN,No,Yes,Female,113.2,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,Yes,1,Yes,Yes,No,41,4689.5
Month-to-month,7294-TMAOP,No,No,Female,90.55,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,Yes,Yes,No,1,90.55
Month-to-month,7295-JOMMD,Yes,Yes,Female,98.1,Fiber optic,No,Yes,No,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,4,396.3
Month-to-month,7314-OXENN,No,No,Male,82,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,No,No,No,2,184.65
Month-to-month,7321-PKUYW,No,No,Female,90.15,Fiber optic,No,No,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,11,987.95
Month-to-month,7330-WZLNC,No,No,Female,90.8,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,No,Yes,No,5,455.5
Month-to-month,7341-LXCAF,No,No,Male,74.65,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,No,No,4,301.4
Month-to-month,7359-PTSXY,No,No,Male,45.75,DSL,No,No,No,No,No,Electronic check,Yes,0,No,No,No,1,45.75
Month-to-month,7377-DMMRI,No,No,Male,47.8,DSL,Yes,Yes,No,No,No,Electronic check,Yes,0,No,No,No,2,92.45
Month-to-month,7379-POKDZ,No,No,Male,70.3,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,No,No,No,3,208.85
Month-to-month,7384-GHBPI,No,No,Male,35.15,DSL,No,Yes,No phone service,Yes,No,Electronic check,No,0,Yes,No,No,3,99.75
Month-to-month,7394-FKDNK,No,No,Female,89.45,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,0,Yes,Yes,No,9,853.1
Month-to-month,7395-IGJOS,No,No,Male,81.5,Fiber optic,No,No,No,Yes,No,Bank transfer (automatic),Yes,1,Yes,No,No,17,1329.2
Month-to-month,7409-KIUTL,Yes,No,Female,71,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,No,No,No,1,71
Month-to-month,7410-KTVFV,No,Yes,Male,49.55,DSL,No,Yes,No,Yes,No,Mailed check,Yes,0,No,No,No,18,878.35
Month-to-month,7410-YTJIK,No,No,Female,75.45,Fiber optic,No,No,Yes,No,No,Mailed check,Yes,0,No,No,No,7,480.75
Month-to-month,7434-SHXLS,No,No internet service,Female,20.9,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,20.9
Month-to-month,7450-NWRTR,No,Yes,Male,99.45,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,12,1200.15
Month-to-month,7459-RRWQZ,No,No,Female,64.65,DSL,Yes,Yes,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,No,No,15,994.55
Month-to-month,7470-MCQTK,No,Yes,Female,48.75,DSL,No,Yes,No phone service,Yes,No,Bank transfer (automatic),No,0,Yes,Yes,No,13,633.4
Month-to-month,7479-NITWS,No,Yes,Male,89.35,Fiber optic,No,Yes,Yes,No,No,Credit card (automatic),Yes,0,No,Yes,No,7,631.85
Month-to-month,7480-QNVZJ,No,No,Male,95.7,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,50,4816.7
Month-to-month,7481-ATQQS,No,Yes,Female,90.85,Fiber optic,No,Yes,Yes,No,No,Credit card (automatic),Yes,1,Yes,No,No,49,4515.85
Month-to-month,7488-MXJIV,No,No,Female,85.65,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,Yes,No,4,321.65
Month-to-month,7493-TPUWZ,No,No,Male,79.15,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,No,No,No,1,79.15
Month-to-month,7495-OOKFY,No,No,Female,80.65,Fiber optic,No,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,1,No,No,No,8,633.3
Month-to-month,7503-QQRVF,No,No,Male,74.3,Fiber optic,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,1,No,No,No,16,1178.25
Month-to-month,7503-ZGUZJ,No,No,Male,84.65,Fiber optic,No,Yes,Yes,No,No,Mailed check,Yes,0,No,Yes,No,1,84.65
Month-to-month,7508-MYBOG,No,No,Male,86.1,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,Yes,No,14,1235.55
Month-to-month,7511-YMXVQ,No,No,Male,45.4,DSL,No,Yes,No phone service,No,No,Electronic check,No,0,Yes,Yes,No,9,418.8
Month-to-month,7517-SAWMO,No,No,Female,73.2,Fiber optic,Yes,Yes,No,Yes,No,Electronic check,Yes,0,No,No,No,19,1441.1
Month-to-month,7526-BEZQB,No,No,Male,96.05,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,No,12,1148.1
Month-to-month,7530-HDYDS,No,Yes,Female,84.25,Fiber optic,No,Yes,No,No,Yes,Credit card (automatic),Yes,0,No,No,Yes,38,3264.5
Month-to-month,7534-BFESC,No,No,Male,76.1,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,No,No,No,24,1712.7
Month-to-month,7538-GWHML,No,No,Female,69.65,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,No,No,No,2,145.15
Month-to-month,7547-EKNFS,No,Yes,Male,95.25,Fiber optic,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,0,No,Yes,No,42,3959.35
Month-to-month,7548-SEPYI,No,No,Female,96.25,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,0,Yes,Yes,No,5,512.45
Month-to-month,7549-MYGPK,Yes,Yes,Female,100.55,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,0,No,Yes,No,63,6215.35
Month-to-month,7551-DACSP,Yes,Yes,Male,55.3,DSL,No,Yes,No,Yes,Yes,Mailed check,Yes,0,No,No,No,6,324.25
Month-to-month,7551-JOHTI,No,No internet service,Female,19.5,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,19.5
Month-to-month,7562-GSUHK,No,Yes,Female,93.2,Fiber optic,No,Yes,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,No,16,1573.7
Month-to-month,7563-BIUPC,No,No,Male,80.6,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,Yes,No,5,415.55
Month-to-month,7568-PODML,No,No,Male,45.3,DSL,No,Yes,No phone service,No,No,Mailed check,No,0,Yes,Yes,No,1,45.3
Month-to-month,7571-YXDAD,No,No,Female,74.9,Fiber optic,No,No,Yes,No,No,Credit card (automatic),Yes,0,No,No,No,2,147.15
Month-to-month,7576-OYWBN,No,No,Male,76.05,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,No,No,No,3,231.8
Month-to-month,7579-OOPEC,No,No,Female,50.15,DSL,No,No,No,Yes,Yes,Credit card (automatic),Yes,1,No,No,No,2,115.1
Month-to-month,7580-UGXNC,No,No,Female,54.85,DSL,Yes,No,No,No,Yes,Mailed check,Yes,1,No,No,No,2,104.2
Month-to-month,7587-RZNME,No,No,Male,43.3,DSL,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,3,123.65
Month-to-month,7593-JNWRU,Yes,No,Male,44.6,DSL,No,Yes,No,Yes,No,Bank transfer (automatic),Yes,0,No,No,No,6,260.8
Month-to-month,7593-XFKDI,No,No,Male,46.3,DSL,No,No,No,No,No,Mailed check,Yes,0,No,No,No,1,46.3
Month-to-month,7594-RQHXR,Yes,No,Female,79.6,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,No,No,1,79.6
Month-to-month,7595-EUIVN,No,No,Female,75.8,Fiber optic,No,No,No,No,Yes,Electronic check,Yes,0,No,No,No,1,75.8
Month-to-month,7598-UAASY,No,Yes,Male,76.4,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,0,No,No,No,2,151.8
Month-to-month,7599-FKVXZ,No,Yes,Male,106.15,Fiber optic,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,42,4512.7
Month-to-month,7603-USHJS,Yes,No,Male,73.75,Fiber optic,No,Yes,Yes,No,No,Credit card (automatic),Yes,0,No,No,No,12,871.4
Month-to-month,7613-LLQFO,No,No,Male,84.45,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,Yes,No,12,1059.55
Month-to-month,7615-ESMYF,No,No,Female,44.6,DSL,No,No,No phone service,Yes,No,Electronic check,No,0,Yes,Yes,No,2,97.1
Month-to-month,7619-ODSGN,Yes,No,Male,54.75,DSL,Yes,No,Yes,Yes,No,Electronic check,Yes,0,No,No,No,24,1338.15
